date,order_id,product,category,region,manager,channel,quantity,price,discount,revenue,cost,profit,customer_id,brand,warehouse,returns,status
2026-01-14,ORD-10142,Футболка базовая,Одежда,Актобе,Смирнова А.,Офлайн-магазин,2,1448.55,0,2897.1,2101.56,795.53,CUST-897,Brand_Оде,Склад-Акт,0,completed
2026-07-07,ORD-10143,Кровать двуспальная,Мебель,Астана,Петров П.,Онлайн,2,50847.8,0,101695.61,48878.61,52817.0,CUST-142,Brand_Меб,Склад-Аст,0,completed
2025-12-30,ORD-10144,Оливковое масло,Продукты,Караганда,Лебедева Е.,B2B,1,736.66,10,662.99,341.07,321.92,CUST-148,Brand_Про,Склад-Кар,0,completed
2026-06-22,ORD-10145,Шоколад горький,Продукты,Алматы,Смирнова А.,B2B,8,1098.67,20,7031.47,3766.16,3265.31,CUST-808,Brand_Про,Склад-Алм,0,completed
2026-04-02,ORD-10146,Оливковое масло,Продукты,Шымкент,Иванов И.,B2B,7,316.35,0,2214.42,1614.17,600.25,CUST-428,Brand_Про,Склад-Шым,0,completed
2025-09-12,ORD-10147,Планшет Z,Электроника,Шымкент,Смирнова А.,B2B,3,72896.01,0,218688.04,147812.54,70875.5,CUST-143,Brand_Эле,Склад-Шым,0,completed
2026-01-18,ORD-10148,Мяч фитнес,Спорттовары,Шымкент,Иванов И.,Онлайн,6,4026.75,0,24160.48,16911.35,7249.13,CUST-131,Brand_Спо,Склад-Шым,0,completed
2025-10-03,ORD-10149,Мяч фитнес,Спорттовары,Алматы,Петров П.,Онлайн,6,2505.26,0,15031.54,11721.4,3310.14,CUST-257,Brand_Спо,Склад-Алм,0,completed
2026-07-04,ORD-10150,Диван угловой,Мебель,Шымкент,Козлов В.,Онлайн,1,41629.3,0,41629.3,23279.67,18349.63,CUST-355,Brand_Меб,Склад-Шым,0,completed
2025-09-18,ORD-10151,Ноутбук Pro,Электроника,Караганда,Лебедева Е.,B2B,1,81342.74,0,81342.74,41006.17,40336.57,CUST-726,Brand_Эле,Склад-Кар,0,completed
2025-12-15,ORD-10152,Стол письменный,Мебель,Алматы,Петров П.,Онлайн,1,30406.42,20,24325.14,19433.47,4891.66,CUST-965,Brand_Меб,Склад-Алм,0,completed
2026-01-01,ORD-10153,Кофе зерновой,Продукты,Актобе,Лебедева Е.,Маркетплейс,3,832.91,10,2248.84,1613.5,635.35,CUST-224,Brand_Про,Склад-Акт,0,completed
2025-11-01,ORD-10154,Джинсы классика,Одежда,Караганда,Иванов И.,Маркетплейс,3,10372.33,0,31116.99,22449.81,8667.18,CUST-726,Brand_Оде,Склад-Кар,0,completed
2025-09-04,ORD-10155,Планшет Z,Электроника,Караганда,Козлов В.,B2B,3,54474.26,0,163422.77,128932.71,34490.07,CUST-560,Brand_Эле,Склад-Кар,0,completed
2026-03-17,ORD-10156,Эспандер,Спорттовары,Астана,Лебедева Е.,Офлайн-магазин,7,1847.5,0,12932.51,9664.26,3268.24,CUST-630,Brand_Спо,Склад-Аст,0,completed
2025-10-08,ORD-10157,Чай зеленый,Продукты,Астана,Смирнова А.,Офлайн-магазин,9,951.02,5,8131.26,4067.6,4063.66,CUST-664,Brand_Про,Склад-Аст,0,completed
2025-12-09,ORD-10158,Куртка зимняя,Одежда,Актобе,Лебедева Е.,Онлайн,3,8133.95,0,24401.85,18951.52,5450.33,CUST-774,Brand_Оде,Склад-Акт,0,completed
2026-06-06,ORD-10159,Эспандер,Спорттовары,Актобе,Иванов И.,Онлайн,1,1241.49,15,1055.27,696.95,358.31,CUST-526,Brand_Спо,Склад-Акт,0,completed
2026-06-03,ORD-10160,Наушники Air,Электроника,Актобе,Смирнова А.,Маркетплейс,1,61642.92,20,49314.34,25592.84,23721.5,CUST-161,Brand_Эле,Склад-Акт,0,completed
2025-10-10,ORD-10161,Кровать двуспальная,Мебель,Караганда,Козлов В.,Офлайн-магазин,3,27284.85,0,81854.56,60948.41,20906.14,CUST-981,Brand_Меб,Склад-Кар,0,completed
2026-01-14,ORD-10162,Стол письменный,Мебель,Шымкент,Лебедева Е.,Онлайн,1,26683.55,0,26683.55,13528.26,13155.29,CUST-199,Brand_Меб,Склад-Шым,0,completed
2025-08-16,ORD-10163,Сыр пармезан,Продукты,Актобе,Козлов В.,Офлайн-магазин,3,1810.16,15,4615.91,2196.87,2419.04,CUST-627,Brand_Про,Склад-Акт,0,completed
2026-03-18,ORD-10164,Диван угловой,Мебель,Караганда,Иванов И.,Онлайн,3,31542.73,0,94628.19,46963.16,47665.03,CUST-149,Brand_Меб,Склад-Кар,0,completed
2025-08-16,ORD-10165,Сыр пармезан,Продукты,Актобе,Козлов В.,Маркетплейс,1,1352.62,20,1082.1,490.81,591.29,CUST-474,Brand_Про,Склад-Акт,0,completed
2026-02-13,ORD-10166,Кофе зерновой,Продукты,Караганда,Иванов И.,Офлайн-магазин,9,1019.44,0,9174.94,5087.87,4087.07,CUST-663,Brand_Про,Склад-Кар,0,completed
2025-12-12,ORD-10167,Скакалка,Спорттовары,Алматы,Петров П.,Онлайн,6,4432.75,15,22607.0,14087.16,8519.84,CUST-247,Brand_Спо,Склад-Алм,0,completed
2025-10-31,ORD-10168,Скакалка,Спорттовары,Караганда,Лебедева Е.,Онлайн,1,849.63,0,849.63,453.03,396.59,CUST-567,Brand_Спо,Склад-Кар,0,completed
2025-10-06,ORD-10169,Скакалка,Спорттовары,Астана,Смирнова А.,Маркетплейс,7,1692.99,15,10073.3,6421.62,3651.67,CUST-621,Brand_Спо,Склад-Аст,0,completed
2026-04-20,ORD-10170,Шкаф-купе,Мебель,Шымкент,Козлов В.,Онлайн,2,24725.86,0,49451.72,39163.74,10287.97,CUST-915,Brand_Меб,Склад-Шым,0,completed
2026-07-09,ORD-10171,Смарт-часы,Электроника,Караганда,Смирнова А.,Офлайн-магазин,1,91433.2,0,91433.2,42809.47,48623.73,CUST-734,Brand_Эле,Склад-Кар,0,completed
2026-02-01,ORD-10172,Джинсы классика,Одежда,Алматы,Лебедева Е.,Онлайн,1,4093.2,0,4093.2,2322.94,1770.26,CUST-308,Brand_Оде,Склад-Алм,0,completed
2026-02-17,ORD-10173,Скакалка,Спорттовары,Караганда,Иванов И.,Офлайн-магазин,4,4911.01,0,19644.05,15700.49,3943.56,CUST-485,Brand_Спо,Склад-Кар,0,completed
2025-12-29,ORD-10174,Кроссовки спорт,Одежда,Актобе,Смирнова А.,Маркетплейс,3,12407.05,0,37221.15,26853.61,10367.54,CUST-595,Brand_Оде,Склад-Акт,0,completed
2025-10-28,ORD-10175,Куртка зимняя,Одежда,Актобе,Смирнова А.,Офлайн-магазин,2,6362.05,20,10179.28,5362.61,4816.67,CUST-914,Brand_Оде,Склад-Акт,0,completed
2025-12-09,ORD-10176,Кофе зерновой,Продукты,Актобе,Лебедева Е.,B2B,6,1009.31,10,5450.28,2813.33,2636.95,CUST-831,Brand_Про,Склад-Акт,0,completed
2025-08-31,ORD-10177,Сыр пармезан,Продукты,Шымкент,Козлов В.,Офлайн-магазин,9,702.1,0,6318.91,3948.1,2370.81,CUST-211,Brand_Про,Склад-Шым,0,completed
2026-06-02,ORD-10178,Гантели 5кг,Спорттовары,Астана,Иванов И.,Офлайн-магазин,1,2343.3,0,2343.3,1246.91,1096.39,CUST-797,Brand_Спо,Склад-Аст,0,completed
2025-09-30,ORD-10179,Смарт-часы,Электроника,Астана,Козлов В.,B2B,3,85962.9,0,257888.71,202588.5,55300.21,CUST-761,Brand_Эле,Склад-Аст,0,completed
2025-08-21,ORD-10180,Смарт-часы,Электроника,Астана,Лебедева Е.,Онлайн,2,29694.49,10,53450.08,41347.33,12102.75,CUST-956,Brand_Эле,Склад-Аст,0,completed
2026-02-10,ORD-10181,Стол письменный,Мебель,Шымкент,Иванов И.,Онлайн,3,20621.68,0,61865.04,47721.58,14143.47,CUST-565,Brand_Меб,Склад-Шым,0,completed
2026-06-15,ORD-10182,Скакалка,Спорттовары,Караганда,Петров П.,B2B,4,2442.11,15,8303.18,3860.96,4442.22,CUST-363,Brand_Спо,Склад-Кар,0,completed
2025-10-25,ORD-10183,Планшет Z,Электроника,Шымкент,Лебедева Е.,Офлайн-магазин,3,29353.02,20,70447.25,51482.56,18964.69,CUST-188,Brand_Эле,Склад-Шым,0,completed
2026-02-12,ORD-10184,Ноутбук Pro,Электроника,Астана,Козлов В.,Маркетплейс,1,36673.75,0,36673.75,18124.48,18549.27,CUST-437,Brand_Эле,Склад-Аст,0,completed
2025-12-23,ORD-10185,Скакалка,Спорттовары,Алматы,Смирнова А.,Маркетплейс,1,2608.86,0,2608.86,1529.2,1079.66,CUST-802,Brand_Спо,Склад-Алм,0,completed
2026-04-05,ORD-10186,Кофе зерновой,Продукты,Шымкент,Смирнова А.,Офлайн-магазин,3,678.67,0,2036.0,1184.93,851.06,CUST-482,Brand_Про,Склад-Шым,0,cancelled
2026-02-19,ORD-10187,Мяч фитнес,Спорттовары,Актобе,Петров П.,Офлайн-магазин,9,1161.48,0,10453.31,7124.0,3329.31,CUST-677,Brand_Спо,Склад-Акт,0,completed
2025-09-17,ORD-10188,Смарт-часы,Электроника,Актобе,Петров П.,Офлайн-магазин,2,24316.41,20,38906.25,17371.49,21534.77,CUST-697,Brand_Эле,Склад-Акт,0,completed
2026-03-29,ORD-10189,Смарт-часы,Электроника,Караганда,Иванов И.,B2B,3,18916.8,0,56750.4,35501.03,21249.37,CUST-788,Brand_Эле,Склад-Кар,0,completed
2025-12-26,ORD-10190,Наушники Air,Электроника,Шымкент,Иванов И.,Офлайн-магазин,1,77192.16,0,77192.16,41514.83,35677.32,CUST-161,Brand_Эле,Склад-Шым,0,completed
2025-08-26,ORD-10191,Стул офисный,Мебель,Шымкент,Козлов В.,Офлайн-магазин,3,12891.97,20,30940.74,17010.73,13930.0,CUST-559,Brand_Меб,Склад-Шым,0,completed
2026-01-31,ORD-10192,Стул офисный,Мебель,Актобе,Петров П.,Маркетплейс,1,11004.66,20,8803.73,5383.81,3419.92,CUST-328,Brand_Меб,Склад-Акт,0,completed
2025-07-23,ORD-10193,Планшет Z,Электроника,Караганда,Лебедева Е.,B2B,2,65412.72,10,117742.89,68791.3,48951.59,CUST-293,Brand_Эле,Склад-Кар,0,completed
2025-09-17,ORD-10194,Наушники Air,Электроника,Актобе,Иванов И.,Офлайн-магазин,1,32565.37,0,32565.37,13463.52,19101.85,CUST-820,Brand_Эле,Склад-Акт,0,completed
2025-08-15,ORD-10195,Футболка базовая,Одежда,Караганда,Козлов В.,Офлайн-магазин,1,10222.27,5,9711.15,4428.81,5282.34,CUST-339,Brand_Оде,Склад-Кар,0,cancelled
2026-05-12,ORD-10196,Оливковое масло,Продукты,Актобе,Смирнова А.,Офлайн-магазин,3,745.7,10,2013.39,1138.42,874.97,CUST-670,Brand_Про,Склад-Акт,0,completed
2026-05-20,ORD-10197,Кроссовки спорт,Одежда,Актобе,Козлов В.,Онлайн,3,6744.1,0,20232.31,14452.38,5779.93,CUST-526,Brand_Оде,Склад-Акт,0,completed
2026-02-16,ORD-10198,Куртка зимняя,Одежда,Караганда,Петров П.,B2B,1,4976.8,0,4976.8,3399.31,1577.49,CUST-159,Brand_Оде,Склад-Кар,0,completed
2026-05-05,ORD-10199,Кровать двуспальная,Мебель,Актобе,Лебедева Е.,Офлайн-магазин,1,25202.68,0,25202.68,13410.48,11792.2,CUST-560,Brand_Меб,Склад-Акт,0,completed
2026-01-27,ORD-10200,Смарт-часы,Электроника,Астана,Иванов И.,Маркетплейс,3,56383.65,0,169150.95,70336.18,98814.77,CUST-923,Brand_Эле,Склад-Аст,0,completed
2026-05-18,ORD-10201,Гантели 5кг,Спорттовары,Караганда,Петров П.,Маркетплейс,1,3150.28,0,3150.28,1499.56,1650.72,CUST-864,Brand_Спо,Склад-Кар,0,completed
2026-03-24,ORD-10202,Свитер шерстяной,Одежда,Астана,Козлов В.,Офлайн-магазин,2,11132.92,20,17812.68,10447.14,7365.54,CUST-415,Brand_Оде,Склад-Аст,0,completed
2025-12-02,ORD-10203,Оливковое масло,Продукты,Караганда,Козлов В.,Онлайн,8,2038.32,15,13860.58,10613.5,3247.09,CUST-523,Brand_Про,Склад-Кар,0,completed
2025-08-14,ORD-10204,Гантели 5кг,Спорттовары,Астана,Иванов И.,Маркетплейс,5,3379.95,0,16899.77,8989.77,7910.0,CUST-953,Brand_Спо,Склад-Аст,0,completed
2025-11-24,ORD-10205,Шкаф-купе,Мебель,Шымкент,Смирнова А.,B2B,3,40828.72,0,122486.17,57236.99,65249.18,CUST-273,Brand_Меб,Склад-Шым,0,completed
2025-10-01,ORD-10206,Мяч фитнес,Спорттовары,Астана,Лебедева Е.,Онлайн,1,5038.8,5,4786.86,3724.54,1062.32,CUST-882,Brand_Спо,Склад-Аст,0,completed
2025-07-25,ORD-10207,Стол письменный,Мебель,Астана,Иванов И.,Офлайн-магазин,1,3783.91,0,3783.91,2078.43,1705.48,CUST-782,Brand_Меб,Склад-Аст,0,completed
2026-06-02,ORD-10208,Кровать двуспальная,Мебель,Алматы,Иванов И.,B2B,1,3970.48,0,3970.48,2024.53,1945.95,CUST-117,Brand_Меб,Склад-Алм,0,cancelled
2026-04-05,ORD-10209,Стол письменный,Мебель,Алматы,Иванов И.,Офлайн-магазин,1,26032.05,0,26032.05,13041.21,12990.85,CUST-914,Brand_Меб,Склад-Алм,0,completed
2026-02-10,ORD-10210,Планшет Z,Электроника,Караганда,Козлов В.,Офлайн-магазин,1,101890.7,0,101890.7,74505.01,27385.69,CUST-978,Brand_Эле,Склад-Кар,0,completed
2026-06-19,ORD-10211,Смартфон X,Электроника,Караганда,Козлов В.,B2B,2,86237.16,0,172474.32,69641.69,102832.63,CUST-611,Brand_Эле,Склад-Кар,0,completed
2026-03-01,ORD-10212,Оливковое масло,Продукты,Алматы,Лебедева Е.,Онлайн,4,733.92,20,2348.54,1194.09,1154.45,CUST-800,Brand_Про,Склад-Алм,4,returned
2025-12-12,ORD-10213,Скакалка,Спорттовары,Алматы,Петров П.,Маркетплейс,4,668.91,0,2675.63,1875.35,800.28,CUST-507,Brand_Спо,Склад-Алм,0,completed
2025-08-30,ORD-10214,Чай зеленый,Продукты,Актобе,Петров П.,B2B,9,1536.0,0,13823.98,9707.81,4116.18,CUST-805,Brand_Про,Склад-Акт,0,completed
2025-08-31,ORD-10215,Эспандер,Спорттовары,Алматы,Иванов И.,B2B,2,2583.23,0,5166.46,3655.8,1510.66,CUST-506,Brand_Спо,Склад-Алм,0,cancelled
2026-01-05,ORD-10216,Планшет Z,Электроника,Караганда,Козлов В.,Офлайн-магазин,3,47645.44,20,114349.06,54235.2,60113.85,CUST-489,Brand_Эле,Склад-Кар,0,completed
2025-09-03,ORD-10217,Эспандер,Спорттовары,Астана,Иванов И.,Онлайн,3,2631.18,0,7893.53,5632.48,2261.05,CUST-498,Brand_Спо,Склад-Аст,0,completed
2025-12-31,ORD-10218,Кофе зерновой,Продукты,Алматы,Иванов И.,Маркетплейс,6,1056.12,5,6019.91,2727.04,3292.87,CUST-559,Brand_Про,Склад-Алм,0,completed
2026-05-03,ORD-10219,Скакалка,Спорттовары,Караганда,Иванов И.,Онлайн,6,1244.1,0,7464.62,4768.17,2696.45,CUST-984,Brand_Спо,Склад-Кар,0,completed
2026-02-04,ORD-10220,Планшет Z,Электроника,Караганда,Козлов В.,Онлайн,1,96471.8,0,96471.8,45132.71,51339.09,CUST-242,Brand_Эле,Склад-Кар,0,completed
